order_id,user_id,restaurant_id,timestamp,amount,rating,items_count
FO021794,U0178,R0089,2025-10-28T14:33:00,470.0,5,2
FO021795,U0133,R0116,2025-12-04T20:15:00,573.0,0,4
FO021796,U0074,R0131,2025-11-07T22:21:00,751.0,5,3
FO021797,U0279,R0150,2026-01-02T13:50:00,744.0,0,2
FO021798,U0438,R0060,2026-02-15T12:58:00,385.0,0,4
FO021799,U0006,R0076,2026-02-13T19:10:00,302.0,5,1
FO021800,U0386,R0114,2025-11-12T20:26:00,398.0,3,1
FO021801,U0432,R0182,2025-12-12T13:51:00,224.0,4,4
FO021802,U0063,R0029,2026-03-29T14:39:00,758.0,4,3
FO021803,U0400,R0145,2026-02-04T19:32:00,449.0,3,4
FO021804,U0370,R0018,2025-11-04T20:45:00,601.0,5,3
FO021805,U0494,R0089,2026-02-20T12:14:00,133.0,0,5
FO021806,U0016,R0062,2026-01-15T21:10:00,666.0,3,5
FO021807,U0313,R0156,2026-03-19T12:41:00,378.0,0,2
FO021808,U0498,R0128,2026-02-17T19:07:00,429.0,4,4
FO021809,U0293,R0079,2025-11-03T09:59:00,597.0,5,3
FO021810,U0476,R0092,2026-02-04T11:18:00,770.0,3,2
FO021811,U0029,R0035,2025-12-14T21:31:00,670.0,3,4
FO021812,U0055,R0054,2025-10-07T19:20:00,188.0,5,2
FO021813,U0310,R0027,2025-12-07T09:49:00,795.0,5,3
FO021814,U0110,R0191,2026-01-24T16:56:00,500.0,5,4
FO021815,U0307,R0072,2026-02-01T20:48:00,508.0,0,5
FO021816,U0375,R0135,2025-10-11T13:00:00,472.0,0,3
FO021817,U0368,R0018,2025-10-09T20:09:00,618.0,4,4
FO021818,U0089,R0170,2026-01-19T20:07:00,546.0,5,1
FO021819,U0041,R0145,2026-03-24T13:25:00,449.0,5,3
FO021820,U0428,R0173,2025-10-22T17:42:00,121.0,0,2
FO021821,U0095,R0092,2026-01-18T20:48:00,494.0,4,1
FO021822,U0272,R0069,2026-03-14T13:10:00,347.0,4,1
FO021823,U0431,R0183,2026-03-29T21:08:00,431.0,0,3
FO021824,U0233,R0108,2026-01-22T18:56:00,521.0,4,4
FO021825,U0092,R0187,2026-02-08T13:18:00,185.0,0,3
FO021826,U0295,R0012,2026-03-10T21:34:00,745.0,4,3
FO021827,U0217,R0062,2026-02-06T12:14:00,514.0,0,1
FO021828,U0133,R0107,2025-12-11T21:55:00,290.0,5,2
FO021829,U0442,R0147,2026-01-30T08:52:00,133.0,5,3
FO021830,U0019,R0090,2026-01-26T12:39:00,166.0,0,1
FO021831,U0385,R0149,2025-11-27T08:37:00,159.0,0,5
FO021832,U0352,R0193,2026-01-30T12:50:00,373.0,0,4
FO021833,U0168,R0077,2025-10-06T21:29:00,225.0,5,2
FO021834,U0049,R0142,2025-11-16T19:45:00,160.0,0,1
FO021835,U0482,R0109,2026-03-06T13:11:00,247.0,4,5
FO021836,U0277,R0146,2025-11-12T13:08:00,396.0,4,4
FO021837,U0460,R0111,2025-11-09T11:48:00,341.0,4,4
FO021838,U0351,R0132,2026-01-15T12:24:00,183.0,5,3
FO021839,U0160,R0143,2026-01-25T11:34:00,543.0,5,3
FO021840,U0119,R0113,2026-03-29T11:42:00,521.0,5,1
FO021841,U0183,R0176,2026-03-19T20:03:00,272.0,5,5
FO021842,U0399,R0022,2026-01-02T12:40:00,425.0,0,3
FO021843,U0111,R0021,2025-12-30T14:51:00,183.0,0,3
FO021844,U0020,R0085,2026-01-24T22:24:00,649.0,5,2
FO021845,U0304,R0035,2025-12-17T18:41:00,328.0,4,1
FO021846,U0019,R0055,2026-02-05T12:10:00,262.0,4,5
FO021847,U0452,R0197,2026-03-28T12:25:00,456.0,4,2
FO021848,U0303,R0187,2026-02-18T21:09:00,285.0,0,2
FO021849,U0108,R0180,2026-02-26T20:32:00,564.0,5,5
FO021850,U0242,R0020,2025-11-11T21:16:00,139.0,5,5
FO021851,U0369,R0015,2026-02-07T11:57:00,297.0,5,5
FO021852,U0339,R0035,2026-01-27T22:37:00,433.0,4,2
FO021853,U0288,R0096,2025-11-19T10:48:00,342.0,3,5
FO021854,U0142,R0187,2026-03-14T12:13:00,607.0,5,4
FO021855,U0045,R0155,2025-11-12T13:58:00,110.0,0,3
FO021856,U0405,R0172,2025-10-10T12:06:00,354.0,0,4
FO021857,U0247,R0086,2026-01-24T19:01:00,696.0,5,1
FO021858,U0423,R0151,2026-02-10T12:48:00,190.0,4,3
FO021859,U0249,R0048,2026-03-14T11:13:00,427.0,5,3
FO021860,U0132,R0185,2026-02-26T13:34:00,417.0,0,2
FO021861,U0311,R0043,2025-11-27T15:48:00,438.0,5,4
FO021862,U0409,R0002,2025-11-12T11:55:00,534.0,3,5
FO021863,U0222,R0000,2026-02-18T11:49:00,621.0,5,3
FO021864,U0148,R0141,2026-02-05T11:45:00,229.0,5,1
FO021865,U0063,R0125,2026-01-10T20:12:00,105.0,4,1
FO021866,U0339,R0036,2026-01-23T13:05:00,168.0,0,1
FO021867,U0345,R0020,2026-02-08T10:26:00,175.0,0,5
FO021868,U0006,R0124,2026-01-02T09:18:00,792.0,0,3
FO021869,U0169,R0155,2026-03-11T21:26:00,473.0,5,5
FO021870,U0227,R0048,2026-02-04T19:17:00,141.0,0,4
FO021871,U0009,R0024,2025-12-19T19:52:00,601.0,0,4
FO021872,U0227,R0018,2025-11-09T20:04:00,158.0,3,5
FO021873,U0149,R0110,2026-02-24T20:29:00,517.0,4,3
FO021874,U0046,R0177,2025-10-26T12:25:00,794.0,0,2
FO021875,U0010,R0112,2025-10-26T19:07:00,462.0,0,2
FO021876,U0176,R0161,2026-01-16T17:42:00,340.0,4,2
FO021877,U0466,R0153,2026-02-07T13:44:00,674.0,5,2
FO021878,U0465,R0153,2025-10-27T20:52:00,499.0,0,1
FO021879,U0266,R0049,2025-10-28T18:42:00,538.0,4,1
FO021880,U0166,R0194,2026-02-19T19:58:00,243.0,0,2
FO021881,U0449,R0160,2026-03-05T19:26:00,720.0,0,1
FO021882,U0201,R0009,2026-01-11T13:29:00,574.0,5,2
FO021883,U0431,R0168,2026-02-14T21:40:00,492.0,4,2
FO021884,U0450,R0102,2026-02-06T12:54:00,199.0,0,1
FO021885,U0446,R0120,2026-03-06T19:38:00,261.0,5,4
FO021886,U0224,R0018,2026-01-08T20:46:00,177.0,0,2
FO021887,U0077,R0154,2025-11-25T12:23:00,105.0,4,1
FO021888,U0230,R0122,2026-03-11T13:20:00,689.0,0,2
FO021889,U0375,R0154,2025-11-02T11:52:00,231.0,0,4
FO021890,U0490,R0102,2025-10-22T21:21:00,617.0,3,5
FO021891,U0106,R0007,2025-12-31T12:15:00,375.0,4,5
FO021892,U0240,R0073,2026-02-25T23:54:00,493.0,0,2
FO021893,U0127,R0162,2025-12-02T19:17:00,719.0,3,1
FO021894,U0089,R0151,2026-01-07T13:30:00,447.0,5,5
FO021895,U0285,R0087,2026-02-14T20:45:00,255.0,4,5
FO021896,U0197,R0038,2026-01-09T13:49:00,339.0,0,3
FO021897,U0157,R0079,2026-01-28T12:00:00,362.0,4,4
FO021898,U0297,R0085,2026-03-18T21:41:00,223.0,4,1
FO021899,U0002,R0016,2025-10-21T16:16:00,238.0,0,5
FO021900,U0404,R0191,2025-11-16T12:48:00,644.0,0,3
FO021901,U0468,R0101,2025-12-07T20:31:00,759.0,4,2
FO021902,U0039,R0059,2026-02-02T17:30:00,394.0,4,5
FO021903,U0320,R0006,2026-01-09T17:54:00,313.0,0,1
FO021904,U0036,R0198,2025-11-29T12:59:00,613.0,0,5
FO021905,U0471,R0182,2025-12-12T11:20:00,129.0,5,1
FO021906,U0258,R0000,2026-01-21T12:06:00,495.0,4,4
FO021907,U0196,R0029,2025-11-14T19:29:00,397.0,5,5
FO021908,U0075,R0025,2025-10-21T11:00:00,644.0,4,4
FO021909,U0225,R0010,2025-12-29T13:24:00,286.0,5,5
FO021910,U0387,R0055,2026-03-15T21:19:00,774.0,4,5
FO021911,U0378,R0161,2026-03-05T11:21:00,470.0,5,4
FO021912,U0439,R0191,2026-01-04T20:34:00,373.0,0,4
FO021913,U0058,R0164,2026-02-08T16:40:00,283.0,5,1
FO021914,U0277,R0046,2026-03-09T11:20:00,434.0,5,2
FO021915,U0187,R0046,2025-11-11T20:30:00,632.0,5,5
FO021916,U0204,R0089,2025-11-27T13:22:00,482.0,0,3
FO021917,U0487,R0121,2025-10-13T21:01:00,197.0,0,4
FO021918,U0160,R0131,2026-03-23T20:43:00,279.0,4,4
FO021919,U0196,R0145,2025-11-24T11:47:00,505.0,5,5
FO021920,U0374,R0073,2025-12-16T13:12:00,202.0,0,3
FO021921,U0262,R0118,2025-11-27T18:01:00,740.0,4,4
FO021922,U0461,R0183,2025-12-10T21:59:00,310.0,4,5
FO021923,U0194,R0159,2026-02-26T20:50:00,349.0,0,4
FO021924,U0370,R0115,2025-10-02T23:02:00,734.0,4,1
FO021925,U0339,R0173,2026-02-16T21:29:00,424.0,3,1
FO021926,U0461,R0189,2026-03-26T09:49:00,195.0,5,3
FO021927,U0376,R0020,2026-02-17T19:29:00,312.0,4,4
FO021928,U0308,R0124,2025-12-27T12:34:00,120.0,4,2
FO021929,U0336,R0090,2025-10-15T21:31:00,442.0,3,3
FO021930,U0287,R0026,2026-02-09T21:51:00,517.0,4,3
FO021931,U0079,R0091,2025-10-15T13:42:00,437.0,5,2
FO021932,U0447,R0079,2026-01-05T12:07:00,735.0,5,4
FO021933,U0181,R0160,2025-10-16T19:35:00,378.0,0,1
FO021934,U0127,R0005,2025-11-24T22:26:00,590.0,0,2
FO021935,U0004,R0060,2025-12-26T19:57:00,236.0,4,3
FO021936,U0056,R0005,2025-11-14T21:22:00,137.0,5,3
FO021937,U0112,R0076,2025-11-26T11:24:00,623.0,3,3
FO021938,U0084,R0154,2026-01-25T19:19:00,246.0,5,2
FO021939,U0342,R0061,2025-12-12T22:54:00,554.0,5,4
FO021940,U0380,R0080,2025-12-25T13:10:00,427.0,4,1
FO021941,U0179,R0056,2025-10-09T12:14:00,600.0,4,1
FO021942,U0297,R0126,2025-12-24T11:32:00,191.0,4,5
FO021943,U0492,R0093,2026-01-22T11:11:00,568.0,4,1
FO021944,U0158,R0188,2025-12-30T21:28:00,204.0,4,1
FO021945,U0276,R0096,2025-11-03T13:01:00,433.0,4,5
FO021946,U0134,R0116,2025-11-03T12:43:00,688.0,0,1
FO021947,U0075,R0091,2025-11-05T21:31:00,139.0,4,2
FO021948,U0472,R0100,2026-03-29T19:58:00,553.0,4,2
FO021949,U0251,R0073,2025-10-29T11:45:00,187.0,5,4
FO021950,U0166,R0194,2025-12-01T12:15:00,594.0,0,1
FO021951,U0441,R0118,2025-10-06T20:00:00,167.0,0,3
FO021952,U0174,R0192,2025-12-28T21:30:00,475.0,4,4
FO021953,U0351,R0149,2026-01-25T14:47:00,684.0,3,4
FO021954,U0335,R0120,2026-02-09T11:34:00,638.0,5,1
FO021955,U0127,R0022,2026-01-25T12:14:00,710.0,4,1
FO021956,U0180,R0130,2025-11-13T22:08:00,747.0,3,4
FO021957,U0181,R0010,2025-10-13T08:57:00,244.0,0,2
FO021958,U0459,R0121,2026-03-10T21:16:00,791.0,5,1
FO021959,U0213,R0084,2025-10-01T20:14:00,215.0,5,2
FO021960,U0137,R0000,2026-01-09T10:11:00,330.0,4,3
FO021961,U0092,R0103,2026-01-21T19:46:00,379.0,4,1
FO021962,U0368,R0179,2025-10-31T11:13:00,272.0,5,3
FO021963,U0208,R0128,2025-12-31T20:57:00,496.0,5,3
FO021964,U0297,R0195,2026-02-17T11:29:00,371.0,5,2
FO021965,U0470,R0105,2025-12-13T15:13:00,768.0,5,1
FO021966,U0144,R0174,2025-11-13T11:21:00,136.0,4,1
FO021967,U0284,R0086,2026-03-08T20:01:00,162.0,5,2
FO021968,U0315,R0141,2025-10-22T19:15:00,704.0,0,1
FO021969,U0490,R0002,2025-12-30T19:37:00,392.0,4,2
FO021970,U0246,R0040,2026-03-27T22:51:00,264.0,3,2
FO021971,U0347,R0077,2025-12-28T12:50:00,109.0,0,5
FO021972,U0395,R0169,2025-11-07T19:34:00,734.0,0,3
FO021973,U0198,R0167,2026-01-02T12:09:00,540.0,5,4
FO021974,U0183,R0156,2025-10-26T13:48:00,264.0,0,2
FO021975,U0035,R0090,2025-12-18T17:18:00,488.0,5,2
FO021976,U0194,R0198,2026-03-19T17:02:00,318.0,4,5
FO021977,U0040,R0193,2025-11-05T20:43:00,221.0,5,2
FO021978,U0228,R0020,2025-10-23T21:39:00,355.0,4,5
FO021979,U0272,R0078,2026-03-11T16:01:00,749.0,4,1
FO021980,U0271,R0165,2025-10-04T11:47:00,229.0,4,2
FO021981,U0426,R0153,2026-03-18T09:08:00,215.0,5,3
FO021982,U0404,R0045,2025-12-20T19:48:00,475.0,0,2
FO021983,U0051,R0099,2025-12-18T20:36:00,116.0,5,5
FO021984,U0432,R0185,2025-11-22T21:35:00,435.0,0,3
FO021985,U0165,R0014,2026-03-23T19:02:00,315.0,5,3
FO021986,U0191,R0132,2025-10-02T16:29:00,299.0,4,5
FO021987,U0344,R0166,2025-10-19T21:00:00,120.0,0,5
FO021988,U0084,R0018,2026-01-03T21:20:00,436.0,4,5
FO021989,U0144,R0105,2026-01-21T11:20:00,348.0,4,5
FO021990,U0372,R0136,2025-11-09T11:41:00,184.0,4,1
FO021991,U0272,R0106,2026-02-12T12:04:00,666.0,3,5
FO021992,U0167,R0171,2026-03-02T12:57:00,451.0,5,3
FO021993,U0006,R0142,2026-02-27T12:36:00,305.0,5,1
FO021994,U0294,R0021,2026-03-10T19:26:00,665.0,0,3
FO021995,U0185,R0020,2026-01-19T21:00:00,694.0,4,4
FO021996,U0312,R0049,2025-11-30T19:41:00,229.0,5,1
FO021997,U0091,R0080,2025-11-25T15:46:00,142.0,0,3
FO021998,U0338,R0086,2025-11-08T19:26:00,199.0,5,5
FO021999,U0016,R0083,2025-10-01T13:43:00,509.0,3,4
FO022000,U0029,R0089,2026-01-07T21:47:00,270.0,4,1
FO022001,U0349,R0006,2025-12-05T10:47:00,137.0,5,4
FO022002,U0196,R0072,2026-03-06T08:41:00,450.0,5,3
FO022003,U0299,R0017,2025-10-12T19:45:00,379.0,5,1
FO022004,U0275,R0007,2026-01-09T13:38:00,352.0,0,2
FO022005,U0323,R0146,2025-10-30T22:21:00,658.0,0,3
FO022006,U0480,R0116,2026-03-22T08:46:00,213.0,0,3
FO022007,U0138,R0149,2026-01-26T20:20:00,303.0,5,4
FO022008,U0225,R0096,2025-12-23T08:23:00,239.0,4,1
FO022009,U0261,R0085,2025-12-31T17:56:00,750.0,4,5
FO022010,U0075,R0168,2026-01-26T12:19:00,281.0,3,2
FO022011,U0038,R0057,2026-03-06T11:38:00,490.0,4,5
FO022012,U0383,R0145,2026-02-19T13:04:00,688.0,4,3
FO022013,U0091,R0039,2026-01-06T19:30:00,349.0,4,3
FO022014,U0098,R0193,2025-12-16T12:15:00,357.0,0,2
FO022015,U0402,R0008,2026-02-08T16:42:00,402.0,4,4
FO022016,U0375,R0171,2026-03-28T10:14:00,462.0,0,3
FO022017,U0108,R0155,2026-01-20T16:36:00,128.0,5,4
FO022018,U0389,R0145,2025-10-25T19:15:00,681.0,5,3
FO022019,U0393,R0048,2025-12-25T11:37:00,488.0,5,3
FO022020,U0182,R0135,2025-10-08T20:59:00,659.0,4,1
FO022021,U0059,R0196,2026-01-13T20:13:00,327.0,4,2
FO022022,U0242,R0065,2025-12-27T19:25:00,436.0,0,3
FO022023,U0168,R0077,2026-02-23T10:25:00,732.0,3,3
FO022024,U0284,R0087,2026-02-11T12:05:00,774.0,0,1
FO022025,U0360,R0022,2026-02-04T19:41:00,788.0,0,5
FO022026,U0401,R0155,2025-11-04T21:20:00,104.0,0,1
FO022027,U0304,R0002,2025-12-20T13:48:00,122.0,0,4
FO022028,U0086,R0007,2025-10-13T13:23:00,650.0,5,4
FO022029,U0405,R0066,2025-12-24T13:37:00,318.0,5,3
FO022030,U0159,R0173,2026-02-27T21:26:00,365.0,4,3
FO022031,U0153,R0101,2026-03-02T10:19:00,710.0,0,1
FO022032,U0377,R0045,2026-02-03T08:43:00,618.0,5,2
FO022033,U0267,R0034,2026-01-12T22:25:00,197.0,0,1
FO022034,U0408,R0034,2025-11-08T21:51:00,555.0,3,1
FO022035,U0091,R0035,2025-11-16T20:47:00,568.0,4,4
FO022036,U0212,R0071,2025-11-27T13:17:00,248.0,4,4
FO022037,U0024,R0057,2025-11-10T13:03:00,784.0,4,2
FO022038,U0206,R0135,2026-01-14T15:03:00,415.0,3,5
FO022039,U0466,R0172,2026-01-23T21:13:00,551.0,4,4
FO022040,U0481,R0079,2025-11-09T14:23:00,567.0,0,2
FO022041,U0415,R0078,2025-11-04T19:02:00,523.0,0,5
FO022042,U0238,R0118,2025-12-31T12:57:00,667.0,0,1
FO022043,U0117,R0050,2026-03-04T11:07:00,660.0,5,5
FO022044,U0144,R0092,2025-11-28T12:21:00,261.0,0,4
FO022045,U0299,R0038,2026-02-14T18:50:00,212.0,5,4
FO022046,U0365,R0092,2026-03-18T11:41:00,294.0,0,1
FO022047,U0296,R0189,2026-03-28T12:00:00,393.0,5,1
FO022048,U0023,R0036,2025-11-29T19:05:00,760.0,0,5
FO022049,U0299,R0020,2026-02-04T20:27:00,490.0,4,5
FO022050,U0100,R0046,2025-11-23T20:46:00,159.0,0,1
FO022051,U0026,R0028,2026-02-18T13:09:00,434.0,5,5
FO022052,U0457,R0110,2026-03-09T10:58:00,389.0,3,2
FO022053,U0055,R0181,2026-02-24T19:55:00,522.0,4,2
FO022054,U0073,R0064,2025-10-05T19:32:00,705.0,0,4
FO022055,U0121,R0174,2026-03-26T21:05:00,135.0,0,1
FO022056,U0062,R0047,2025-12-27T19:34:00,730.0,0,3
FO022057,U0005,R0047,2026-03-14T12:43:00,459.0,4,2
FO022058,U0353,R0071,2026-03-03T11:01:00,171.0,4,1
FO022059,U0160,R0072,2026-02-12T21:23:00,102.0,4,4
FO022060,U0440,R0045,2025-12-31T20:10:00,288.0,0,1
FO022061,U0275,R0020,2026-01-13T11:47:00,744.0,5,1
FO022062,U0242,R0037,2025-10-11T19:07:00,370.0,0,4
FO022063,U0271,R0114,2026-03-05T20:25:00,606.0,4,3
FO022064,U0116,R0158,2025-12-20T20:23:00,639.0,0,4
FO022065,U0294,R0047,2026-02-21T11:32:00,148.0,5,4
FO022066,U0381,R0055,2025-12-06T19:15:00,735.0,3,4
FO022067,U0272,R0090,2026-01-19T08:53:00,431.0,3,1
FO022068,U0323,R0086,2026-01-29T12:11:00,468.0,3,3
FO022069,U0341,R0060,2025-12-15T21:43:00,360.0,0,5
FO022070,U0141,R0117,2026-01-16T20:31:00,629.0,0,3
FO022071,U0316,R0065,2025-11-21T12:27:00,168.0,0,3
FO022072,U0340,R0120,2026-02-21T19:33:00,546.0,0,1
FO022073,U0027,R0159,2026-02-21T11:25:00,390.0,3,1
FO022074,U0293,R0121,2026-02-01T19:22:00,733.0,0,1
FO022075,U0486,R0126,2026-03-22T08:56:00,132.0,0,3
FO022076,U0120,R0031,2025-11-30T21:55:00,535.0,0,2
FO022077,U0315,R0154,2026-03-26T20:22:00,247.0,0,3
FO022078,U0278,R0002,2026-01-29T18:47:00,161.0,4,3
FO022079,U0454,R0072,2025-12-22T13:17:00,308.0,4,5
FO022080,U0341,R0121,2025-11-02T20:41:00,525.0,0,3
FO022081,U0493,R0099,2026-01-09T19:56:00,135.0,4,2
FO022082,U0321,R0160,2026-02-16T22:12:00,714.0,4,4
FO022083,U0082,R0069,2026-01-03T19:13:00,414.0,0,5
FO022084,U0216,R0024,2025-10-12T12:59:00,611.0,5,5
FO022085,U0068,R0090,2025-11-26T21:48:00,493.0,0,1
FO022086,U0446,R0044,2025-10-31T13:39:00,583.0,4,4
FO022087,U0007,R0139,2025-10-22T13:55:00,442.0,4,5
FO022088,U0018,R0156,2025-10-03T13:05:00,249.0,4,4
FO022089,U0221,R0058,2026-02-26T11:31:00,629.0,3,4
FO022090,U0420,R0195,2026-02-13T08:22:00,715.0,5,4
FO022091,U0430,R0194,2026-01-17T11:57:00,771.0,0,2
FO022092,U0181,R0062,2025-12-18T12:47:00,265.0,0,1
FO022093,U0487,R0095,2026-03-05T19:24:00,510.0,5,2
FO022094,U0310,R0165,2025-10-23T13:48:00,757.0,3,3
FO022095,U0129,R0166,2026-01-24T11:13:00,104.0,3,2
FO022096,U0015,R0101,2025-12-07T14:07:00,137.0,4,5
FO022097,U0002,R0108,2025-12-26T21:38:00,679.0,5,3
FO022098,U0203,R0023,2025-12-19T08:14:00,793.0,5,5
FO022099,U0443,R0167,2025-11-01T19:02:00,439.0,5,4
FO022100,U0176,R0148,2025-11-24T11:30:00,194.0,0,4
FO022101,U0321,R0118,2025-11-25T19:51:00,471.0,5,4
FO022102,U0285,R0072,2025-10-12T12:08:00,671.0,4,2
FO022103,U0297,R0124,2025-10-13T15:05:00,797.0,5,3
FO022104,U0334,R0071,2025-11-02T21:12:00,793.0,5,2
FO022105,U0408,R0148,2025-11-10T13:00:00,703.0,0,1
FO022106,U0453,R0098,2026-02-11T11:15:00,274.0,5,1
FO022107,U0270,R0073,2025-11-21T11:20:00,466.0,4,1
FO022108,U0018,R0129,2026-01-04T19:44:00,340.0,3,3
FO022109,U0135,R0072,2026-01-19T19:42:00,734.0,0,3
FO022110,U0067,R0171,2025-11-02T11:15:00,440.0,0,4
FO022111,U0477,R0084,2026-03-20T12:16:00,202.0,5,3
FO022112,U0187,R0025,2025-11-22T12:33:00,138.0,4,4
FO022113,U0078,R0101,2025-12-30T19:44:00,273.0,0,2
FO022114,U0284,R0095,2026-02-08T13:03:00,107.0,0,4
FO022115,U0489,R0124,2025-11-08T15:56:00,248.0,5,5
FO022116,U0467,R0125,2026-02-13T21:11:00,408.0,5,1
FO022117,U0285,R0065,2025-11-28T11:25:00,532.0,5,1
FO022118,U0126,R0186,2026-02-11T11:03:00,423.0,3,3
FO022119,U0155,R0035,2026-02-23T19:23:00,424.0,0,2
FO022120,U0317,R0179,2026-03-05T11:16:00,315.0,5,2
FO022121,U0027,R0002,2026-01-29T18:49:00,705.0,4,5
FO022122,U0211,R0194,2025-10-17T13:09:00,393.0,5,3
FO022123,U0359,R0079,2025-11-27T13:04:00,178.0,5,3
FO022124,U0155,R0088,2026-03-29T16:53:00,639.0,4,3
FO022125,U0280,R0014,2026-03-01T13:02:00,613.0,3,5
FO022126,U0440,R0052,2025-12-18T19:53:00,153.0,5,4
FO022127,U0204,R0123,2025-10-12T11:31:00,773.0,0,3
FO022128,U0382,R0007,2025-12-18T12:12:00,737.0,3,4
FO022129,U0106,R0092,2025-11-24T21:00:00,352.0,5,3
FO022130,U0216,R0145,2026-01-14T12:53:00,784.0,0,3
FO022131,U0323,R0198,2025-10-26T19:23:00,157.0,0,2
FO022132,U0478,R0181,2025-12-31T13:06:00,482.0,0,4
FO022133,U0124,R0185,2025-10-22T11:21:00,313.0,5,2
FO022134,U0030,R0161,2026-03-01T19:07:00,170.0,3,3
FO022135,U0325,R0131,2026-01-24T20:52:00,464.0,0,4
FO022136,U0226,R0086,2025-12-06T19:00:00,125.0,0,5
FO022137,U0024,R0188,2026-01-10T19:25:00,144.0,4,1
FO022138,U0063,R0109,2026-01-16T11:22:00,712.0,4,1
FO022139,U0137,R0018,2026-01-05T19:16:00,212.0,5,4
FO022140,U0047,R0124,2025-11-10T11:54:00,245.0,4,5
FO022141,U0213,R0069,2025-12-04T12:44:00,494.0,4,4
FO022142,U0355,R0072,2025-12-03T11:30:00,183.0,4,1
FO022143,U0178,R0098,2026-01-28T13:57:00,557.0,0,5
FO022144,U0440,R0046,2025-12-26T11:08:00,675.0,5,4
FO022145,U0023,R0172,2026-01-14T21:07:00,729.0,4,1
FO022146,U0239,R0099,2026-03-22T23:15:00,151.0,4,4
FO022147,U0207,R0171,2026-01-17T12:03:00,451.0,0,2
FO022148,U0098,R0196,2025-11-28T11:27:00,557.0,5,3
FO022149,U0491,R0080,2026-02-19T08:22:00,507.0,5,2
FO022150,U0443,R0105,2025-12-21T11:42:00,354.0,0,4
FO022151,U0065,R0053,2025-11-09T20:03:00,274.0,0,3
FO022152,U0143,R0192,2026-03-21T11:18:00,433.0,3,1
FO022153,U0440,R0065,2025-10-04T11:56:00,760.0,5,4
FO022154,U0094,R0110,2025-12-24T20:53:00,725.0,0,2
FO022155,U0004,R0115,2026-01-04T13:35:00,465.0,5,1
FO022156,U0151,R0053,2025-10-17T12:25:00,492.0,4,1
FO022157,U0219,R0155,2025-10-18T13:06:00,487.0,0,1
FO022158,U0390,R0047,2025-10-23T11:48:00,691.0,0,2
FO022159,U0168,R0050,2025-12-14T13:35:00,336.0,4,1
FO022160,U0236,R0176,2025-10-18T20:07:00,359.0,4,4
FO022161,U0401,R0133,2026-01-27T22:10:00,690.0,0,1
FO022162,U0188,R0110,2026-02-03T14:36:00,323.0,4,5
FO022163,U0056,R0043,2025-11-08T12:22:00,468.0,0,3
FO022164,U0479,R0082,2026-01-05T21:48:00,347.0,5,2
FO022165,U0152,R0137,2025-10-31T11:28:00,197.0,0,2
FO022166,U0188,R0161,2026-01-19T12:47:00,291.0,5,5
FO022167,U0253,R0055,2026-02-07T12:48:00,175.0,3,1
FO022168,U0361,R0003,2025-10-19T20:15:00,340.0,0,5
FO022169,U0277,R0193,2026-03-06T19:31:00,735.0,3,1
FO022170,U0200,R0051,2025-10-29T21:26:00,125.0,0,1
FO022171,U0257,R0117,2025-11-28T12:15:00,638.0,3,1
FO022172,U0448,R0137,2025-11-01T20:25:00,770.0,3,3
FO022173,U0011,R0185,2026-02-06T19:27:00,567.0,0,2
FO022174,U0055,R0121,2025-10-10T21:05:00,514.0,0,4
FO022175,U0276,R0188,2025-10-10T13:03:00,773.0,5,5
FO022176,U0165,R0136,2026-03-05T19:27:00,343.0,4,1
FO022177,U0337,R0012,2026-02-01T12:39:00,556.0,3,3
FO022178,U0452,R0198,2025-10-29T19:19:00,657.0,4,5
FO022179,U0464,R0059,2026-03-17T21:35:00,495.0,4,4
FO022180,U0194,R0125,2025-10-08T09:47:00,387.0,4,2
FO022181,U0242,R0177,2026-01-15T13:32:00,574.0,0,4
FO022182,U0441,R0060,2025-11-09T10:17:00,360.0,0,2
FO022183,U0274,R0106,2025-10-06T20:52:00,343.0,4,4
FO022184,U0382,R0066,2026-03-09T21:11:00,277.0,0,5
FO022185,U0180,R0072,2025-10-08T20:32:00,711.0,5,4
FO022186,U0411,R0021,2026-02-12T21:24:00,261.0,3,5
FO022187,U0105,R0140,2026-02-22T21:43:00,323.0,5,3
FO022188,U0253,R0134,2025-11-28T11:44:00,799.0,5,5
FO022189,U0260,R0021,2025-11-21T12:55:00,430.0,5,5
FO022190,U0059,R0157,2026-01-30T19:17:00,363.0,0,2
FO022191,U0128,R0110,2026-02-16T21:45:00,510.0,5,2
FO022192,U0414,R0017,2026-02-06T21:35:00,633.0,5,2
FO022193,U0183,R0020,2025-10-18T20:40:00,745.0,0,4
FO022194,U0197,R0062,2025-10-13T20:17:00,663.0,3,1
FO022195,U0217,R0129,2025-12-08T13:48:00,415.0,0,1
FO022196,U0175,R0175,2026-02-05T19:19:00,202.0,5,4
FO022197,U0446,R0093,2025-12-29T12:30:00,206.0,3,3
FO022198,U0156,R0133,2025-12-09T19:26:00,661.0,4,5
FO022199,U0431,R0178,2025-10-14T12:51:00,312.0,3,4
FO022200,U0319,R0114,2025-10-29T13:37:00,747.0,0,4
FO022201,U0143,R0012,2026-01-16T13:18:00,156.0,4,4
FO022202,U0243,R0075,2025-10-01T22:00:00,194.0,0,5
FO022203,U0403,R0108,2026-02-12T20:23:00,645.0,4,1
