order_id,user_id,product_id,timestamp,quantity,amount
IO011834,U0044,P0466,2025-11-24T21:37:00,2,500.0
IO011835,U0317,P0494,2025-10-05T15:28:00,3,366.0
IO011836,U0107,P0390,2026-03-19T14:27:00,3,872.0
IO011837,U0435,P0265,2025-10-17T15:15:00,3,274.0
IO011838,U0269,P0144,2026-03-09T19:32:00,1,651.0
IO011839,U0077,P0049,2025-11-07T17:40:00,2,380.0
IO011840,U0433,P0340,2025-12-15T14:20:00,1,978.0
IO011841,U0165,P0322,2025-10-10T20:02:00,2,420.0
IO011842,U0397,P0232,2025-11-06T08:30:00,1,337.0
IO011843,U0298,P0180,2025-10-19T14:41:00,3,116.0
IO011844,U0314,P0444,2025-12-18T19:51:00,2,966.0
IO011845,U0209,P0062,2025-10-25T10:50:00,1,492.0
IO011846,U0417,P0259,2025-11-18T21:04:00,3,276.0
IO011847,U0302,P0397,2026-03-17T18:00:00,2,546.0
IO011848,U0010,P0098,2026-01-25T16:50:00,3,658.0
IO011849,U0285,P0268,2026-01-01T08:13:00,2,507.0
IO011850,U0297,P0142,2025-10-11T10:56:00,1,778.0
IO011851,U0200,P0159,2026-01-05T08:32:00,3,666.0
IO011852,U0407,P0245,2026-01-23T13:49:00,1,363.0
IO011853,U0002,P0369,2025-11-16T15:11:00,1,759.0
IO011854,U0358,P0480,2026-02-06T08:09:00,1,520.0
IO011855,U0251,P0097,2026-03-10T20:55:00,1,528.0
IO011856,U0139,P0460,2026-02-10T21:49:00,1,886.0
IO011857,U0412,P0296,2026-02-20T21:30:00,1,258.0
IO011858,U0494,P0362,2026-01-20T19:16:00,2,104.0
IO011859,U0046,P0075,2025-10-21T19:27:00,2,945.0
IO011860,U0118,P0306,2026-03-24T20:29:00,3,882.0
IO011861,U0387,P0331,2025-12-27T13:45:00,2,860.0
IO011862,U0349,P0022,2026-03-27T13:20:00,1,178.0
IO011863,U0304,P0181,2025-10-06T15:52:00,3,146.0
IO011864,U0279,P0374,2026-03-24T12:03:00,1,21.0
IO011865,U0393,P0265,2026-02-09T12:11:00,2,137.0
IO011866,U0092,P0292,2025-10-05T19:46:00,1,198.0
IO011867,U0472,P0342,2025-12-04T15:50:00,1,395.0
IO011868,U0483,P0052,2025-10-09T18:47:00,3,1467.0
IO011869,U0349,P0219,2026-01-18T08:01:00,2,113.0
IO011870,U0348,P0268,2026-01-08T13:40:00,2,507.0
IO011871,U0104,P0193,2025-11-19T15:09:00,3,240.0
IO011872,U0113,P0255,2026-01-11T09:32:00,3,274.0
IO011873,U0462,P0044,2026-01-05T18:12:00,2,310.0
IO011874,U0144,P0229,2025-10-18T12:48:00,3,540.0
IO011875,U0395,P0053,2026-02-17T11:53:00,2,165.0
IO011876,U0090,P0481,2026-02-13T10:49:00,3,936.0
IO011877,U0285,P0430,2025-12-28T18:01:00,1,152.0
IO011878,U0313,P0126,2025-10-26T18:50:00,3,17.0
IO011879,U0082,P0492,2025-10-07T17:31:00,1,256.0
IO011880,U0249,P0420,2026-01-23T18:00:00,1,305.0
IO011881,U0210,P0027,2025-11-17T21:18:00,1,368.0
IO011882,U0086,P0222,2026-03-25T20:29:00,1,202.0
IO011883,U0126,P0445,2025-10-16T15:48:00,1,400.0
IO011884,U0102,P0322,2026-01-24T17:41:00,3,140.0
IO011885,U0244,P0357,2025-10-06T12:45:00,3,686.0
IO011886,U0386,P0268,2025-11-15T11:56:00,3,169.0
IO011887,U0352,P0196,2025-10-08T20:29:00,2,1446.0
IO011888,U0046,P0003,2025-12-26T11:25:00,3,495.0
IO011889,U0377,P0115,2025-12-01T12:12:00,1,486.0
IO011890,U0363,P0257,2026-02-15T21:53:00,2,320.0
IO011891,U0379,P0108,2025-12-04T10:20:00,3,812.0
IO011892,U0284,P0156,2025-11-11T13:38:00,3,454.0
IO011893,U0175,P0287,2026-02-20T20:29:00,2,381.0
IO011894,U0245,P0392,2025-10-13T14:57:00,1,682.0
IO011895,U0262,P0000,2026-03-18T15:53:00,1,658.0
IO011896,U0298,P0302,2025-10-06T15:44:00,1,78.0
IO011897,U0480,P0060,2025-10-05T13:47:00,2,283.0
IO011898,U0141,P0385,2026-03-06T18:55:00,2,483.0
IO011899,U0242,P0082,2025-10-16T08:06:00,1,292.0
IO011900,U0345,P0101,2025-11-14T20:36:00,2,238.0
IO011901,U0498,P0131,2026-03-25T12:55:00,1,476.0
IO011902,U0485,P0288,2025-11-25T14:20:00,2,108.0
IO011903,U0307,P0298,2026-02-02T15:37:00,3,318.0
IO011904,U0010,P0227,2026-01-15T18:23:00,3,930.0
IO011905,U0362,P0064,2025-11-08T12:38:00,1,198.0
IO011906,U0172,P0009,2025-11-23T18:13:00,2,772.0
IO011907,U0343,P0399,2025-11-11T19:23:00,2,394.0
IO011908,U0011,P0418,2026-03-07T11:28:00,3,698.0
IO011909,U0226,P0122,2025-11-05T11:17:00,2,430.0
IO011910,U0167,P0386,2026-03-07T16:30:00,2,350.0
IO011911,U0339,P0189,2025-10-12T19:47:00,2,281.0
IO011912,U0483,P0479,2025-10-15T14:18:00,1,96.0
IO011913,U0005,P0418,2025-12-22T21:12:00,3,1047.0
IO011914,U0266,P0120,2025-12-09T18:42:00,3,243.0
IO011915,U0294,P0405,2025-10-09T21:49:00,1,807.0
IO011916,U0135,P0190,2025-12-22T08:25:00,1,111.0
IO011917,U0088,P0279,2025-10-07T13:09:00,3,776.0
IO011918,U0314,P0214,2025-11-24T11:11:00,3,342.0
IO011919,U0489,P0287,2025-11-05T10:04:00,1,381.0
IO011920,U0336,P0035,2025-10-21T20:05:00,1,38.0
IO011921,U0185,P0444,2026-01-25T09:37:00,3,644.0
IO011922,U0131,P0043,2025-10-16T14:45:00,3,714.0
IO011923,U0287,P0268,2025-11-05T16:55:00,1,169.0
IO011924,U0060,P0331,2025-11-29T18:24:00,1,430.0
IO011925,U0048,P0413,2025-11-12T14:44:00,2,807.0
IO011926,U0099,P0398,2025-10-14T18:56:00,1,1080.0
IO011927,U0000,P0301,2025-10-18T18:49:00,3,247.0
IO011928,U0175,P0259,2025-12-20T18:40:00,1,276.0
IO011929,U0224,P0441,2025-10-21T12:42:00,3,92.0
IO011930,U0116,P0246,2025-11-11T11:43:00,3,123.0
IO011931,U0357,P0324,2025-11-24T08:39:00,2,394.0
IO011932,U0102,P0384,2025-11-09T14:34:00,2,771.0
IO011933,U0257,P0140,2026-03-12T13:19:00,2,301.0
IO011934,U0335,P0094,2026-03-24T14:14:00,3,459.0
IO011935,U0341,P0132,2026-03-04T14:28:00,3,72.0
IO011936,U0388,P0498,2026-03-22T08:54:00,3,434.0
IO011937,U0491,P0387,2025-10-02T17:53:00,1,492.0
IO011938,U0339,P0275,2025-10-18T15:50:00,3,100.0
IO011939,U0474,P0472,2026-02-16T12:14:00,3,272.0
IO011940,U0279,P0179,2026-03-11T19:23:00,1,106.0
IO011941,U0125,P0149,2026-01-16T16:55:00,1,396.0
IO011942,U0152,P0234,2025-11-14T20:51:00,3,142.0
IO011943,U0130,P0303,2026-01-02T10:07:00,3,160.0
IO011944,U0431,P0076,2025-12-02T13:21:00,2,892.0
IO011945,U0271,P0049,2026-01-23T12:13:00,3,570.0
IO011946,U0095,P0431,2025-11-19T20:29:00,1,384.0
IO011947,U0466,P0489,2026-03-29T21:43:00,3,52.0
IO011948,U0287,P0249,2026-02-11T12:08:00,3,225.0
IO011949,U0359,P0204,2026-02-12T20:22:00,2,720.0
IO011950,U0298,P0465,2026-01-16T15:54:00,1,204.0
IO011951,U0130,P0318,2025-12-06T20:27:00,2,706.0
IO011952,U0117,P0096,2025-12-08T20:31:00,3,329.0
IO011953,U0163,P0442,2025-12-12T15:41:00,2,414.0
IO011954,U0451,P0255,2026-03-27T08:54:00,3,822.0
IO011955,U0403,P0426,2025-11-27T16:33:00,3,310.0
IO011956,U0099,P0087,2026-01-26T21:38:00,2,99.0
IO011957,U0368,P0186,2026-01-12T11:27:00,3,528.0
IO011958,U0479,P0372,2026-03-19T19:37:00,1,618.0
IO011959,U0155,P0419,2025-10-16T11:46:00,2,160.0
IO011960,U0314,P0479,2026-01-03T17:57:00,1,192.0
IO011961,U0047,P0145,2025-10-09T14:39:00,3,735.0
IO011962,U0030,P0098,2026-02-09T16:18:00,2,329.0
IO011963,U0142,P0010,2026-01-04T08:11:00,3,187.0
IO011964,U0175,P0026,2025-12-19T20:31:00,2,371.0
IO011965,U0351,P0341,2026-03-17T08:55:00,3,856.0
IO011966,U0358,P0396,2025-12-14T11:58:00,2,1281.0
IO011967,U0361,P0345,2026-01-12T10:56:00,3,558.0
IO011968,U0032,P0310,2026-01-14T09:44:00,1,288.0
IO011969,U0386,P0267,2025-10-16T19:55:00,1,128.0
IO011970,U0137,P0480,2026-03-22T14:21:00,2,780.0
IO011971,U0046,P0040,2025-11-23T11:00:00,1,510.0
IO011972,U0482,P0488,2025-12-29T14:48:00,2,492.0
IO011973,U0457,P0255,2026-03-13T19:32:00,3,548.0
IO011974,U0021,P0119,2026-01-18T13:58:00,2,598.0
IO011975,U0341,P0367,2025-12-23T18:42:00,3,626.0
IO011976,U0307,P0057,2026-02-02T08:47:00,1,429.0
IO011977,U0006,P0367,2026-02-11T19:03:00,1,939.0
IO011978,U0305,P0408,2026-02-25T17:16:00,2,230.0
IO011979,U0316,P0295,2026-02-03T18:33:00,2,251.0
IO011980,U0227,P0488,2025-10-15T21:07:00,2,1476.0
IO011981,U0018,P0372,2025-12-27T19:28:00,2,206.0
IO011982,U0057,P0254,2025-12-24T09:57:00,2,1242.0
IO011983,U0437,P0162,2026-02-09T17:53:00,2,882.0
IO011984,U0460,P0197,2026-03-04T09:50:00,3,283.0
IO011985,U0314,P0396,2025-12-30T12:37:00,1,427.0
IO011986,U0326,P0439,2025-11-27T12:57:00,3,224.0
IO011987,U0025,P0304,2026-01-16T10:31:00,3,126.0
IO011988,U0211,P0304,2026-01-27T10:37:00,1,126.0
IO011989,U0294,P0293,2025-10-24T08:01:00,2,266.0
IO011990,U0063,P0430,2025-12-09T13:42:00,2,228.0
IO011991,U0238,P0131,2025-12-20T18:52:00,1,476.0
IO011992,U0354,P0468,2026-02-10T12:50:00,2,122.0
IO011993,U0290,P0239,2025-12-06T08:54:00,1,318.0
IO011994,U0256,P0335,2025-11-19T20:09:00,2,414.0
IO011995,U0068,P0311,2025-10-16T10:47:00,1,912.0
IO011996,U0024,P0263,2025-12-22T12:59:00,1,103.0
IO011997,U0109,P0303,2025-12-15T08:47:00,1,240.0
IO011998,U0118,P0116,2025-11-23T10:47:00,3,948.0
IO011999,U0151,P0206,2025-11-02T12:47:00,2,462.0
IO012000,U0122,P0194,2026-02-10T20:53:00,2,134.0
IO012001,U0399,P0113,2025-10-24T10:02:00,1,910.0
IO012002,U0136,P0201,2026-03-27T10:20:00,2,218.0
IO012003,U0438,P0414,2026-01-20T10:24:00,1,498.0
IO012004,U0282,P0189,2025-10-06T13:24:00,3,562.0
IO012005,U0435,P0341,2026-02-26T14:33:00,1,1284.0
IO012006,U0264,P0370,2025-11-20T10:09:00,3,379.0
IO012007,U0263,P0076,2026-02-02T18:09:00,1,1338.0
IO012008,U0373,P0275,2026-01-17T19:39:00,3,100.0
IO012009,U0125,P0267,2026-01-24T16:09:00,1,192.0
IO012010,U0179,P0063,2025-10-30T19:39:00,1,259.0
IO012011,U0075,P0013,2025-11-22T19:05:00,1,864.0
IO012012,U0032,P0090,2025-12-19T09:50:00,2,260.0
IO012013,U0469,P0405,2025-10-29T16:43:00,2,538.0
IO012014,U0381,P0040,2025-11-09T21:32:00,1,170.0
IO012015,U0473,P0203,2025-11-09T13:55:00,2,246.0
IO012016,U0482,P0425,2026-02-10T11:55:00,2,645.0
IO012017,U0343,P0269,2026-02-02T08:22:00,3,1053.0
IO012018,U0358,P0027,2026-01-02T18:48:00,1,368.0
IO012019,U0118,P0375,2026-03-01T18:19:00,1,173.0
IO012020,U0408,P0043,2025-10-26T14:03:00,3,1071.0
IO012021,U0319,P0040,2026-03-18T17:48:00,2,510.0
IO012022,U0159,P0270,2025-10-09T09:16:00,2,814.0
IO012023,U0058,P0459,2025-10-27T14:51:00,2,705.0
IO012024,U0081,P0327,2025-12-29T09:02:00,3,867.0
IO012025,U0029,P0186,2026-03-17T19:49:00,1,176.0
IO012026,U0388,P0445,2025-12-30T12:03:00,2,800.0
IO012027,U0350,P0465,2026-03-24T19:17:00,1,306.0
IO012028,U0473,P0188,2026-01-23T17:13:00,3,16.0
IO012029,U0470,P0068,2025-10-11T11:35:00,3,855.0
IO012030,U0454,P0097,2025-12-17T11:44:00,3,528.0
IO012031,U0016,P0213,2025-12-30T15:41:00,3,258.0
IO012032,U0273,P0044,2025-12-04T13:43:00,3,930.0
IO012033,U0472,P0346,2026-02-09T10:14:00,1,532.0
IO012034,U0261,P0286,2026-03-14T21:08:00,2,1413.0
IO012035,U0355,P0193,2026-01-09T14:28:00,1,120.0
IO012036,U0043,P0044,2025-10-17T15:40:00,1,620.0
IO012037,U0075,P0106,2026-01-03T09:47:00,1,1299.0
IO012038,U0434,P0348,2026-03-28T08:31:00,2,375.0
IO012039,U0380,P0391,2025-12-26T14:56:00,3,1470.0
IO012040,U0208,P0107,2026-03-23T16:40:00,3,318.0
IO012041,U0078,P0064,2025-10-19T12:56:00,1,198.0
IO012042,U0165,P0041,2026-01-15T21:56:00,1,98.0
IO012043,U0050,P0093,2026-02-22T18:22:00,3,182.0
IO012044,U0006,P0187,2026-01-12T10:10:00,2,1086.0
IO012045,U0166,P0298,2026-01-08T16:52:00,2,318.0
IO012046,U0018,P0258,2026-03-08T13:22:00,3,225.0
IO012047,U0184,P0315,2025-10-15T10:32:00,3,441.0
IO012048,U0329,P0269,2026-01-30T12:37:00,2,1053.0
IO012049,U0167,P0366,2025-11-06T09:55:00,2,73.0
IO012050,U0426,P0187,2025-10-06T15:43:00,1,1086.0
IO012051,U0045,P0311,2026-03-19T19:03:00,1,608.0
IO012052,U0412,P0278,2026-03-23T10:48:00,2,448.0
IO012053,U0385,P0256,2026-02-17T08:25:00,2,401.0
IO012054,U0123,P0423,2026-01-15T09:28:00,1,366.0
IO012055,U0348,P0387,2025-12-29T14:34:00,3,738.0
IO012056,U0002,P0002,2025-12-14T11:18:00,1,654.0
IO012057,U0457,P0035,2026-03-27T13:46:00,3,114.0
IO012058,U0127,P0290,2026-01-05T10:29:00,2,34.0
IO012059,U0098,P0148,2025-12-15T21:26:00,1,526.0
IO012060,U0469,P0100,2025-12-23T13:23:00,3,663.0
IO012061,U0016,P0467,2026-01-26T21:50:00,3,1002.0
IO012062,U0034,P0393,2026-02-09T19:29:00,2,892.0
IO012063,U0344,P0231,2026-03-04T18:53:00,2,180.0
IO012064,U0140,P0205,2025-10-01T15:04:00,3,318.0
IO012065,U0399,P0108,2025-11-01T16:13:00,3,812.0
IO012066,U0461,P0114,2025-11-30T10:37:00,2,1275.0
IO012067,U0407,P0256,2025-12-07T18:17:00,3,802.0
IO012068,U0074,P0239,2025-12-27T08:56:00,2,477.0
IO012069,U0128,P0203,2026-01-24T16:20:00,3,246.0
IO012070,U0267,P0469,2026-01-26T20:14:00,2,999.0
IO012071,U0199,P0178,2026-03-24T14:03:00,3,783.0
IO012072,U0434,P0115,2026-01-23T18:19:00,3,486.0
IO012073,U0179,P0253,2026-02-15T09:09:00,2,152.0
IO012074,U0142,P0364,2026-03-27T16:26:00,3,230.0
IO012075,U0059,P0498,2025-10-12T17:01:00,3,651.0
IO012076,U0274,P0316,2025-12-04T11:40:00,3,670.0
IO012077,U0053,P0465,2025-11-02T14:17:00,3,102.0
IO012078,U0370,P0083,2025-10-04T19:54:00,1,212.0
IO012079,U0348,P0233,2025-11-06T15:32:00,3,363.0
IO012080,U0370,P0043,2025-12-28T19:24:00,1,1071.0
IO012081,U0417,P0402,2026-01-21T12:17:00,3,471.0
IO012082,U0153,P0405,2026-03-14T09:58:00,2,269.0
IO012083,U0414,P0111,2025-11-07T19:41:00,3,633.0
IO012084,U0282,P0345,2026-01-13T13:54:00,3,372.0
IO012085,U0162,P0178,2025-12-26T18:39:00,2,522.0
IO012086,U0460,P0131,2025-10-17T13:37:00,1,1428.0
IO012087,U0260,P0314,2025-10-07T13:53:00,2,927.0
IO012088,U0232,P0236,2025-12-13T18:16:00,3,400.0
IO012089,U0065,P0261,2026-03-18T15:37:00,3,1362.0
IO012090,U0043,P0482,2025-10-17T20:18:00,1,1275.0
IO012091,U0252,P0069,2026-01-14T11:36:00,2,534.0
IO012092,U0101,P0114,2026-02-19T16:36:00,2,1275.0
IO012093,U0386,P0004,2026-01-16T18:36:00,1,182.0
IO012094,U0359,P0284,2026-02-02T18:19:00,3,382.0
IO012095,U0308,P0247,2025-10-06T08:24:00,2,588.0
IO012096,U0266,P0483,2026-01-07T13:37:00,3,832.0
IO012097,U0111,P0457,2025-10-20T13:59:00,1,149.0
IO012098,U0384,P0206,2025-12-15T10:56:00,2,924.0
IO012099,U0020,P0444,2026-01-27T11:19:00,2,644.0
IO012100,U0168,P0254,2026-03-27T11:10:00,2,414.0
IO012101,U0325,P0284,2025-10-03T16:43:00,2,1146.0
IO012102,U0458,P0404,2026-03-06T16:24:00,1,843.0
IO012103,U0349,P0242,2025-10-09T13:31:00,1,1305.0
IO012104,U0354,P0208,2025-11-29T11:18:00,1,768.0
IO012105,U0094,P0114,2026-03-07T14:49:00,2,425.0
IO012106,U0068,P0207,2026-01-29T14:56:00,3,259.0
IO012107,U0040,P0256,2025-10-04T10:00:00,2,401.0
IO012108,U0102,P0214,2025-10-04T08:18:00,1,228.0
IO012109,U0045,P0195,2026-01-22T10:43:00,2,778.0
IO012110,U0124,P0029,2026-03-02T17:38:00,2,650.0
IO012111,U0299,P0119,2026-02-15T15:17:00,1,897.0
IO012112,U0072,P0003,2026-03-25T16:48:00,3,495.0
IO012113,U0222,P0255,2025-10-10T14:41:00,1,548.0
IO012114,U0006,P0091,2026-03-16T16:32:00,2,396.0
IO012115,U0416,P0285,2025-10-21T08:04:00,1,306.0
IO012116,U0100,P0343,2026-03-16T10:18:00,2,684.0
IO012117,U0046,P0470,2025-11-02T10:54:00,1,570.0
IO012118,U0021,P0189,2025-12-19T17:39:00,2,281.0
IO012119,U0364,P0176,2025-10-20T20:02:00,1,1284.0
IO012120,U0024,P0300,2026-02-16T14:37:00,2,1092.0
IO012121,U0214,P0468,2026-03-18T10:23:00,1,366.0
IO012122,U0313,P0329,2025-11-14T19:40:00,3,306.0
IO012123,U0032,P0488,2025-10-08T20:21:00,1,1476.0
IO012124,U0435,P0328,2025-12-09T15:07:00,3,381.0
IO012125,U0364,P0435,2026-02-04T16:43:00,3,391.0
IO012126,U0376,P0420,2025-10-23T13:45:00,1,915.0
IO012127,U0334,P0475,2026-03-10T13:17:00,3,107.0
IO012128,U0079,P0042,2025-11-01T09:58:00,3,560.0
IO012129,U0077,P0290,2025-12-05T19:46:00,3,102.0
IO012130,U0418,P0197,2025-12-07T19:50:00,3,849.0
IO012131,U0170,P0401,2026-02-21T17:17:00,3,76.0
IO012132,U0189,P0185,2025-10-29T08:15:00,2,1245.0
IO012133,U0267,P0495,2025-11-17T15:11:00,2,1245.0
IO012134,U0270,P0194,2025-12-04T11:45:00,3,67.0
IO012135,U0346,P0064,2026-01-25T09:19:00,1,198.0
IO012136,U0440,P0464,2025-10-25T10:30:00,3,207.0
IO012137,U0248,P0446,2025-12-07T19:56:00,3,57.0
IO012138,U0454,P0134,2026-02-16T19:08:00,2,195.0
IO012139,U0389,P0315,2025-12-17T19:43:00,3,882.0
IO012140,U0054,P0264,2025-12-18T08:43:00,2,984.0
IO012141,U0173,P0307,2025-10-15T09:12:00,1,233.0
IO012142,U0446,P0317,2025-10-30T15:23:00,1,804.0
IO012143,U0051,P0252,2025-10-28T21:23:00,2,156.0
IO012144,U0469,P0171,2025-12-07T08:31:00,1,92.0
IO012145,U0120,P0491,2026-01-05T14:16:00,2,82.0
IO012146,U0459,P0427,2026-02-12T12:07:00,3,294.0
IO012147,U0242,P0140,2025-10-31T10:56:00,2,903.0
IO012148,U0200,P0475,2026-01-22T08:23:00,2,321.0
IO012149,U0133,P0215,2025-10-27T18:39:00,2,130.0
IO012150,U0297,P0072,2025-11-18T12:12:00,2,1308.0
IO012151,U0373,P0345,2026-03-01T12:03:00,3,558.0
IO012152,U0123,P0294,2025-11-15T09:26:00,1,530.0
IO012153,U0101,P0456,2025-12-20T18:58:00,2,279.0
IO012154,U0496,P0440,2025-10-29T10:38:00,2,732.0
IO012155,U0327,P0379,2025-12-03T17:20:00,3,151.0
IO012156,U0184,P0392,2026-01-19T15:31:00,3,1023.0
IO012157,U0063,P0407,2026-02-04T16:20:00,1,165.0
IO012158,U0310,P0438,2026-02-18T19:02:00,2,606.0
IO012159,U0335,P0130,2026-02-27T15:51:00,1,33.0
IO012160,U0388,P0379,2025-10-30T20:52:00,2,453.0
IO012161,U0395,P0331,2025-10-24T14:20:00,1,860.0
IO012162,U0478,P0344,2025-12-31T15:00:00,3,1464.0
IO012163,U0338,P0353,2025-11-04T20:31:00,3,484.0
IO012164,U0312,P0237,2026-01-10T12:41:00,3,554.0
IO012165,U0361,P0249,2025-10-13T14:04:00,3,225.0
IO012166,U0470,P0083,2026-01-06T12:53:00,3,106.0
IO012167,U0231,P0105,2025-11-29T21:03:00,2,356.0
IO012168,U0406,P0226,2026-03-22T09:00:00,2,482.0
IO012169,U0440,P0284,2026-01-16T16:43:00,3,382.0
IO012170,U0136,P0333,2025-11-15T15:35:00,1,262.0
IO012171,U0331,P0099,2026-03-21T08:03:00,2,930.0
IO012172,U0350,P0345,2026-03-21T21:08:00,1,372.0
IO012173,U0407,P0080,2025-12-31T08:56:00,1,1461.0
IO012174,U0209,P0433,2026-02-24T11:32:00,1,1497.0
IO012175,U0273,P0480,2026-02-12T12:14:00,1,260.0
IO012176,U0128,P0437,2026-01-15T20:13:00,1,834.0
IO012177,U0146,P0331,2026-02-12T11:22:00,1,1290.0
IO012178,U0386,P0072,2025-11-13T20:54:00,2,872.0
IO012179,U0186,P0304,2026-02-27T15:54:00,3,42.0
IO012180,U0156,P0417,2025-11-02T13:19:00,2,182.0
IO012181,U0016,P0020,2026-03-25T15:13:00,3,782.0
IO012182,U0054,P0307,2026-02-17T11:59:00,3,466.0
IO012183,U0304,P0431,2026-03-29T11:11:00,2,256.0
IO012184,U0182,P0174,2025-10-22T19:41:00,3,674.0
IO012185,U0121,P0097,2026-02-26T10:51:00,1,792.0
IO012186,U0285,P0426,2025-12-23T09:51:00,1,155.0
IO012187,U0036,P0302,2025-11-01T18:00:00,3,26.0
IO012188,U0491,P0169,2025-12-09T09:25:00,3,624.0
IO012189,U0469,P0421,2026-03-22T14:09:00,3,318.0
IO012190,U0325,P0364,2025-11-08T09:15:00,3,115.0
IO012191,U0332,P0246,2025-10-21T13:33:00,3,123.0
IO012192,U0485,P0379,2025-11-16T20:09:00,3,151.0
IO012193,U0405,P0345,2025-11-26T15:34:00,2,186.0
IO012194,U0366,P0075,2026-01-23T17:09:00,1,630.0
IO012195,U0257,P0380,2026-02-18T13:13:00,1,980.0
IO012196,U0059,P0111,2025-11-19T21:39:00,3,422.0
IO012197,U0012,P0154,2026-02-03T16:49:00,2,1260.0
IO012198,U0373,P0207,2025-11-17T10:41:00,1,259.0
IO012199,U0247,P0249,2026-01-26T17:15:00,1,675.0
IO012200,U0096,P0202,2025-12-12T13:24:00,1,1446.0
IO012201,U0290,P0259,2025-11-15T18:33:00,1,552.0
IO012202,U0378,P0288,2025-12-13T13:44:00,3,108.0
IO012203,U0271,P0212,2025-12-02T14:09:00,1,379.0
IO012204,U0405,P0238,2025-10-06T16:07:00,1,528.0
IO012205,U0082,P0228,2025-12-13T18:23:00,1,253.0
IO012206,U0425,P0428,2025-10-02T09:12:00,2,24.0
IO012207,U0386,P0446,2026-02-12T18:37:00,1,38.0
IO012208,U0485,P0128,2026-02-08T09:01:00,1,234.0
IO012209,U0490,P0451,2025-12-05T21:47:00,3,256.0
IO012210,U0064,P0174,2026-01-21T20:24:00,3,1011.0
IO012211,U0004,P0303,2026-01-16T12:30:00,3,240.0
IO012212,U0323,P0184,2025-10-31T21:06:00,2,332.0
IO012213,U0377,P0245,2025-12-28T19:29:00,3,726.0
IO012214,U0050,P0447,2025-10-30T08:05:00,1,349.0
IO012215,U0344,P0402,2026-03-07T12:11:00,2,942.0
IO012216,U0216,P0142,2026-03-07T12:16:00,2,778.0
IO012217,U0259,P0450,2025-11-14T14:07:00,3,328.0
IO012218,U0453,P0440,2026-02-10T18:23:00,2,732.0
IO012219,U0018,P0080,2025-11-24T21:39:00,1,974.0
IO012220,U0459,P0125,2025-10-09T09:37:00,3,753.0
IO012221,U0008,P0387,2026-01-05T21:58:00,1,492.0
IO012222,U0005,P0289,2026-01-23T09:30:00,3,609.0
IO012223,U0284,P0274,2026-01-08T15:58:00,3,782.0
IO012224,U0478,P0096,2026-03-27T19:26:00,2,329.0
IO012225,U0463,P0079,2025-12-12T14:14:00,3,166.0
IO012226,U0432,P0083,2026-01-05T08:41:00,3,318.0
IO012227,U0387,P0469,2026-02-18T15:58:00,1,333.0
IO012228,U0453,P0456,2026-03-03T18:56:00,2,837.0
IO012229,U0205,P0283,2026-03-09T19:17:00,1,777.0
IO012230,U0108,P0228,2025-12-20T11:42:00,2,253.0
IO012231,U0471,P0203,2026-03-02T16:14:00,3,246.0
IO012232,U0361,P0062,2026-02-19T14:42:00,3,246.0
IO012233,U0135,P0064,2025-11-22T21:59:00,2,198.0
IO012234,U0342,P0221,2026-03-17T20:13:00,1,1173.0
IO012235,U0109,P0387,2026-03-04T13:17:00,2,738.0
IO012236,U0047,P0133,2025-11-30T17:17:00,1,125.0
IO012237,U0027,P0151,2026-03-07T19:07:00,1,158.0
IO012238,U0024,P0152,2026-02-27T14:56:00,3,457.0
IO012239,U0214,P0158,2025-12-18T17:20:00,2,878.0
IO012240,U0462,P0045,2025-10-24T16:42:00,3,192.0
IO012241,U0154,P0135,2026-02-12T16:50:00,2,1245.0
IO012242,U0462,P0296,2025-10-31T12:02:00,1,774.0
IO012243,U0191,P0351,2025-12-21T17:00:00,3,360.0
IO012244,U0084,P0471,2026-01-14T14:42:00,1,400.0
IO012245,U0304,P0339,2025-10-04T14:59:00,3,360.0
IO012246,U0235,P0257,2026-01-09T16:55:00,1,480.0
IO012247,U0411,P0211,2026-03-16T15:21:00,1,255.0
IO012248,U0109,P0397,2025-11-21T17:39:00,2,182.0
IO012249,U0297,P0258,2025-11-23T14:45:00,3,150.0
IO012250,U0396,P0393,2026-01-25T16:20:00,2,446.0
IO012251,U0402,P0221,2025-10-08T20:23:00,1,782.0
IO012252,U0363,P0410,2026-02-18T16:38:00,3,1302.0
IO012253,U0209,P0491,2025-10-13T08:22:00,1,246.0
IO012254,U0194,P0469,2025-11-15T13:22:00,3,999.0
IO012255,U0274,P0418,2025-11-24T11:06:00,1,698.0
IO012256,U0389,P0184,2025-12-14T09:15:00,1,996.0
IO012257,U0289,P0458,2026-02-14T10:43:00,2,699.0
IO012258,U0043,P0399,2025-11-01T08:47:00,3,1182.0
IO012259,U0086,P0495,2026-03-04T20:05:00,2,415.0
IO012260,U0105,P0174,2026-01-18T17:32:00,3,674.0
IO012261,U0040,P0130,2025-11-17T12:02:00,2,99.0
IO012262,U0236,P0159,2025-12-27T12:28:00,3,444.0
IO012263,U0122,P0031,2026-02-10T08:20:00,1,982.0
IO012264,U0199,P0191,2025-12-03T17:59:00,3,828.0
IO012265,U0143,P0164,2025-12-13T10:21:00,1,147.0
IO012266,U0389,P0247,2025-10-05T13:38:00,2,588.0
IO012267,U0190,P0022,2026-03-22T10:34:00,3,356.0
IO012268,U0293,P0223,2026-01-05T21:35:00,3,1116.0
